id	string
1010015	u,1樓大廳\0
1010016	u,地下1樓 地下商城\0
1010017	u,2樓人類巫師公會\0
1010018	u,3樓精靈巫師公會\0
1010019	u,4樓黑暗巫師公會\0
1010020	u,獵人村莊\0
1010021	u,奇岩港口\0
1010022	u,哈汀學院\0
1010023	u,亞丁城鎮\0
1010024	u,城堡廣場\0
1010025	u,北門入口\0
1010026	u,東門入口\0
1010027	u,西門入口\0
1010028	u,南門入口\0
1010029	u,土瑞克半獸人兵營入口\0
1010030	u,被遺忘的神殿入口\0
1010031	u,廢墟入口\0
1010032	u,荒廢的營區入口\0
1010033	u,克魯瑪沼澤入口\0
1010034	u,刑場入口\0
1010035	u,抵抗軍的隱藏地入口\0
1010036	u,芙羅蘭村莊\0
1010037	u,中立地帶\0
1010038	u,奇岩西邊道路\0
1010039	u,古魯丁城東邊道路\0
1010040	u,反抗軍根據地入口\0
1010041	u,克魯瑪高塔入口\0
1010042	u,死亡迴廊（Lv.35）\0
1010043	u,沼澤地帶北部\0
1010044	u,中立地帶西北部\0
1010045	u,不滅高原中部\0
1010046	u,不滅高原南部（Lv.18）\0
1010047	u,不滅高原東南部\0
1010048	u,冰凍瀑布（Lv.15）\0
1010049	u,水上都市海音斯\0
1010050	u,傲慢之塔-第1層\0
1010051	u,傲慢之塔-第5層\0
1010052	u,傲慢之塔-第10層\0
1010053	u,大圓形競技場\0
1010054	u,怪物競賽場\0
1010055	u,國境守備隊附近\0
1010056	u,孢子之海入口\0
1010057	u,古戰場（Lv.64）\0
1010058	u,妖精谷入口\0
1010059	u,傲慢之塔入口\0
1010060	u,燃燒的沼澤（Lv.65）\0
1010061	u,國立墓地入口（Lv.50）\0
1010062	u,巨人洞穴入口\0
1010063	u,鏡之森林入口\0
1010064	u,席琳封印入口\0
1010065	u,傲慢之塔入口\0
1010066	u,賽勒諾斯兵營\0
1010067	u,龍之谷（Lv.81）\0
1010068	u,黎明的神諭處\0
1010069	u,黃昏的神諭處\0
1010070	u,祭物的古代公墓（Lv.21）\0
1010071	u,巡禮者的古代公墓（Lv.32）\0
1010072	u,參拜者的古代公墓（Lv.42）\0
1010073	u,烈士的古代公墓（Lv.52）\0
1010074	u,苦行者的古代公墓（Lv.60）\0
1010075	u,殉教者的古代公墓（Lv.65）\0
1010076	u,使徒的古代公墓（Lv.70）\0
1010077	u,聖者的古代公墓（Lv.70）\0
1010078	u,異端者的地下墓穴（Lv.30）\0
1010079	u,烙印的地下墓穴\0
1010080	u,異教徒的地下墓穴（Lv.51）\0
1010081	u,魔道的地下墓穴（Lv.60）\0
1010082	u,凶煞的地下墓穴（Lv.72）\0
1010083	u,密謀者的地下墓穴（Lv.72）\0
1010084	u,悲哀廢墟入口\0
1010085	u,絕望廢墟入口\0
1010086	u,螞蟻洞窟入口\0
1010087	u,狄恩南部\0
1010088	u,龍之谷入口\0
1010089	u,寧靜平原（Lv.83）\0
1010090	u,細語平原（Lv.83）\0
1010091	u,鱷魚島入口\0
1010092	u,歐瑞南部草原\0
1010093	u,山賊城寨入口\0
1010094	u,風之丘陵（Lv.26）\0
1010095	u,土瑞克獸人兵營（Lv.35）\0
1010096	u,帕米爾採集場（Lv.17）\0
1010097	u,悲哀廢墟（Lv.25）\0
1010098	u,荒廢的營區（Lv.21）\0
1010099	u,赤岩稜線\0
1010100	u,朗克蜥蜴人兵營（Lv.16）\0
1010101	u,絕望廢墟（Lv.30）\0
1010102	u,溫達伍德莊園（Lv.22）\0
1010103	u,荒原北方入口\0
1010104	u,荒原西方入口\0
1010105	u,荒原南方入口\0
1010106	u,遺忘神殿（Lv.27）\0
1010107	u,螞蟻洞窟南方入口\0
1010108	u,螞蟻洞窟東方入口\0
1010109	u,螞蟻洞窟西方入口\0
1010110	u,克魯瑪沼澤地\0
1010111	u,狄恩牧草地（Lv.23）\0
1010112	u,哈圖蜜蜂蜂窩\0
1010113	u,反抗軍根據地（Lv.23）\0
1010114	u,基洛德要塞（Lv.95）\0
1010115	u,塔諾峽谷（Lv.46）\0
1010116	u,克魯瑪高塔（Lv.40）\0
1010117	u,龍之谷三叉路\0
1010118	u,布賴卡的巢穴（Lv.30）\0
1010119	u,哥肯的花園（Lv.31）\0
1010120	u,安塔瑞斯洞窟（Lv.85）\0
1010121	u,孢子之海（Lv.40）\0
1010122	u,無法者的森林（Lv.50）\0
1010123	u,魔道的森林和象牙塔\0
1010124	u,提瑪克前哨基地\0
1010125	u,歐瑞大平原\0
1010126	u,鍊金術士的小木屋\0
1010127	u,古戰場\0
1010128	u,妖精谷北方入口\0
1010129	u,妖精谷南方入口\0
1010130	u,獵人之谷（Lv.40）\0
1010131	u,燃燒的沼澤西方入口\0
1010132	u,燃燒的沼澤東方入口\0
1010133	u,榮耀的平原（Lv.45）\0
1010134	u,激戰的平原（Lv.45）\0
1010135	u,鏡之森林西北方入口\0
1010136	u,昂赫瀑布前方\0
1010137	u,毀壞的城堡南方入口\0
1010138	u,毀壞的城堡北方\0
1010139	u,國立墓地北方入口\0
1010140	u,國立墓地南方入口\0
1010141	u,國立墓地西方入口\0
1010142	u,席琳封印入口\0
1010143	u,忘卻平原（Lv.55）\0
1010144	u,傲慢之塔（Lv.70）\0
1010145	u,巨人洞穴\0
1010146	u,寧靜平原北邊地帶\0
1010147	u,寧靜平原西邊地帶\0
1010148	u,細語平原東邊地帶\0
1010149	u,細語平原西邊地帶\0
1010150	u,鱷魚島（Lv.40）\0
1010151	u,鱷魚的白沙灘（Lv.38）\0
1010152	u,惡魔島\0
1010153	u,伊娃的水中庭園（Lv.40）\0
1010154	u,說話之島\0
1010155	u,精靈村莊\0
1010156	u,黑暗精靈村莊\0
1010157	u,半獸人村莊\0
1010158	u,矮人村莊\0
1010159	u,愛麗絲湖瞭望台\0
1010160	u,黑暗精靈成人祭壇\0
1010161	u,黑暗精靈森林、瀑布\0
1010162	u,中立地帶三叉路\0
1010163	u,黑暗精靈森林\0
1010164	u,血霧地帶（Lv.85）\0
1010165	u,黑石山坡（Lv.13）\0
1010166	u,蜘蛛巢穴（Lv.16）\0
1010167	u,精靈森林（Lv.8）\0
1010168	u,戰勝紀念塔\0
1010169	u,說話之島北邊\0
1010170	u,說話之島南邊\0
1010171	u,魔物的掠奪地（Lv.14）\0
1010172	u,雄性蜥蜴人兵營\0
1010173	u,悲哀廢墟入口（Lv.19）\0
1010174	u,絕望廢墟入口（Lv.19）\0
1010175	u,風車的山坡（Lv.20）\0
1010176	u,赤岩稜線（Lv.30）\0
1010177	u,芙蘿蘭開墾地（Lv.30）\0
1010178	u,塔諾峽谷西邊\0
1010179	u,蜥蜴草原（Lv.83）\0
1010180	u,魔道的森林（Lv.45）\0
1010181	u,殺戮的大地（Lv.55）\0
1010182	u,寂靜之谷（Lv.74）\0
1010183	u,不滅高原北部北邊\0
1010184	u,不滅高原北部南邊\0
1010185	u,不滅高原南部北邊\0
1010186	u,不滅高原南部南邊\0
1010187	u,山脈礦區西部\0
1010188	u,山脈礦區西部（中部海岸）（Lv.8）\0
1010189	u,山脈礦區東部（東北部海岸）（Lv.18）\0
1010190	u,廢棄的礦坑入口\0
1010191	u,米索莉礦山入口\0
1010192	u,毀壞的城堡西邊\0
1010193	u,傲慢之塔：第3層\0
1010194	u,傲慢之塔：第5層\0
1010195	u,傲慢之塔：第7層\0
1010196	u,傲慢之塔：第10層\0
1010197	u,傲慢之塔：第13層\0
1010198	u,因納得立南部海岸﹝伊娃的水中庭園﹞\0
1010199	u,高達特城鎮\0
1010200	u,魯因城鎮\0
1010201	u,運送給雷克特？好好，知道了~\0
1010202	u,哎呀！要稍微休息一下~\0
1010203	u,你好！雷克特！傑克森也好久不見！\0
1010204	u,啦啦啦啦~\0
1010205	u,到底去哪裡呢？\0
1010206	u,你有看到溫達伍德嗎？\0
1010207	u,他到底在哪裡呢？\0
1010208	u,世界樹在逐漸凋零枯萎...\0
1010209	u,為了救活世界樹該怎麽做？\0
1010210	u,無論何時凝視世界樹都是如此美麗..\0
1010211	u,米帝爾，湖水的和平與你同在..\0
1010212	u,您很辛苦。萊伊爾拉！\0
1010213	u,多勞您辛苦了！\0
1010214	u,幾天後將開始黑暗儀式，需要更注重警備工作！\0
1010215	u,今天你沒看到吐魯克嗎？\0
1010216	u,你沒看到吐魯克嗎？\0
1010217	u,那個鼠輩！ 到底躲在哪兒？\0
1010218	u,好！那麽就開始轉一轉？\0
1010219	u,卡黎塔！ 米恩！ 很愉快的一天！\0
1010221	u,在黑月之下..哼哼..哼哼哼..那位清醒了，你懂了嗎？\0
1010222	u,暗紅的雲霧正在侵襲..哼哼哼..快要下雨了..血雨快要從天而降了..\0
1010223	u,誰知道趁愚蠢的光芒在沉睡的時候，黑暗竟然會清醒過來..哼哼哼..\0
1010224	u,那是最深淵的黑暗..既然是這種東西要襲擊過來，那這個世界也應該馬上就會滅亡了吧..哼哼..\0
1010225	u,死亡意謂著新的開始..哼哼..不必那麼感到恐懼..\0
1010226	u,啊啊！美麗的死亡女神啊！請用黑暗來掩蓋這個骯髒的世界吧！\0
1010227	u,女神已開始復活..哼哼..你們這些微不足道的東西，就算你們出面也已經來不及了！\0
1010220	u,里德！ 摩普琳！ 艾兒黎！ 你們大家都好嗎？\0
1010400	u,嘓！嘓！在此地怎麼會有像「$s1」這樣的食物？！\0
1010401	u,「$s1」，怎麼會有這種東西！\0
1010402	u,如果是釣錯了對象，那就趕快求饒吧。「$s1」！\0
1010403	u,你知道青蛙的滋味嗎？\0
1010404	u,讓你看看青蛙的力量吧!\0
1010405	u,一口吃下去吧!\0
1010406	u,啊哈...真沒想到這位老先生就這樣死了!\0
1010407	u,呱呱!要青蛙的命啊!\0
1010408	u,青蛙肉不好吃啦!唉呀!\0
1010409	u,哇啊！「$s1」，你在搞什麼鬼啊？\0
1010410	u,哼哼，竟敢用針刺「$s1」精靈的身體，您應該有做好心理準備吧？\0
1010411	u,哎喲，原來是「$s1」您啊。我說沒有一個女人會喜歡這麼無禮的邀請的！\0
1010412	u,氣死我了!\0
1010413	u,皮膚上的針孔，為了我你要怎麼負責!?\0
1010414	u,你也要嘗嘗看痛苦的滋味!哎呀!\0
1010415	u,哇啊!那麼，就走著瞧吧!\0
1010416	u,我要去警告魚兒們，叫他們不要咬魚餌!\0
1010417	u,竟敢折磨我這樣嬌貴的精靈...呵呵...\0
1010418	u,喀喀...吃掉...「$s1」...喀喀...\0
1010419	u,咕嚕...嚕...「$s1」..想要的...魚...\0
1010420	u,「$s1」...？喀喀...咕嚕...咕嚕...\0
1010421	u,喀喀喀喀...啦咕!嘶啪!喔耶耶耶!\0
1010422	u,咿呀!法利昂!咿呀!啊呀!\0
1010423	u,啦咕!拉咕!啦咕咕嚕! \0
1010424	u,喀喀...想要...魚...\0
1010425	u,我不要被吃掉…呃呀呀呀!\0
1010426	u,咕啦!啦咕!咕啦咕啦!喀呃...\0
1010427	u,賜予法利昂榮耀！賜予「$s1」死亡！\0
1010428	u,「$s1」，是你...？膽敢欺負我們這些可憐的魚！\0
1010429	u,水龍啊！詛咒「$s1」吧！\0
1010430	u,巨人特攻!\0
1010431	u,讓你瞧一瞧魚群的憤怒!\0
1010432	u,讓你知道我槍技有多麼厲害!\0
1010433	u,將榮耀歸於法利昂!\0
1010434	u,喀呵呵!\0
1010435	u,老將不死…!只是凋零…!\0
1010436	u,「$s1」，接受我這個水中騎士的挑戰吧！\0
1010437	u,發現魚群報告中所記載的「$s1」！\0
1010438	u,「$s1」，原來我是上了你的上鉤啊！\0
1010439	u,瞧瞧龍宮槍法的厲害!\0
1010440	u,這是我給你的最後一個禮物!\0
1010441	u,你的魚餌真好吃!那麼就去死吧!\0
1010442	u,真不甘心啊!我同胞們的怨恨…!\0
1010443	u,你給我記住!我的仇會有人...\0
1010444	u,喀喀...要不然也不會被你抓住…!\0
1010445	u,...？謀殺...「$s1」...\0
1010446	u,「$s1」...竟然能釣到在深海中的我...\0
1010447	u,「$s1」...我看起來像條魚嗎？\0
1010448	u,可惡的傢伙~\0
1010449	u,嘿嘿，那麼，要不要把你熱熱地烤熟?\0
1010450	u,從水中出來的，你就不怕了？\0
1010451	u,喀嘿... 好痛...好痛...啊啊!\0
1010452	u,啊，是失敗嗎？我還發現了\0
1010453	u,生命活動...靜止...呃呃呃...\0
1010454	u,咕嚕嚕！「$s1」~ 咕嚕咕嚕！\0
1010455	u,聞到「$s1」的味道...！\0
1010456	u,看起來好好吃喔，「$s1」！\0
1010457	u,要抓來吃!\0
1010458	u,喔嘿嘿嘿，好久沒吃到這種東西了!\0
1010459	u,像你這樣的東西我一口就可以吃掉!\0
1010460	u,喀…想吃就吃，只是沒想到會上當!\0
1010461	u,你是我的糧食!要抓來吃...!\0
1010462	u,還被食物吃掉了...啊呃...\0
1010463	u,...「$s1」是你釣到我的...？\0
1010464	u,「$s1」你要感到榮幸啊，居然能見到我。\0
1010465	u,「$s1」，你最好放棄想要逃脫的念頭。\0
1010466	u,讓你瞧瞧深海力量的厲害...!\0
1010467	u,粉碎釣竿吧...!\0
1010468	u,你的屍體我會好好地享用的...\0
1010469	u,原來不是普通的垂釣者...\0
1010470	u,難道你不害怕法利昂...!\0
1010471	u,說我好厲害來讚美我一下吧...\0
1010472	u,已開啟毒氣機關。\0
1010473	u,1分鐘後，將開啟攻擊力弱化機關。\0
1010474	u,2分鐘後，將開啟防禦力弱化機關。\0
1010475	u,3分鐘後，將開啟HP恢復弱化機關。\0
1010476	u,已開啟攻擊力弱化機關。\0
1010477	u,已開啟防禦力弱化機關。\0
1010478	u,已開啟HP恢復弱化機關。\0
1010479	u,毒氣機關已遭受破壞。\0
1010480	u,攻擊力弱化機關已遭受破壞。\0
1010481	u,防禦力弱化機關已遭受破壞。\0
1010482	u,HP恢復弱化機關已遭受破壞。\0
1010483	u,「$s1」...！救命啊！！\0
1010484	u,救命啊!!\0
1010485	u,試練洞窟入口\0
1010486	u,精靈廢墟內部\0
1010487	u,精靈廢墟入口\0
1010488	u,黑魔法學院入口\0
1010489	u,黑魔法學院中心\0
1010490	u,精靈的地底要塞入口\0
1010491	u,巴瑞卡賽勒諾斯兵營（Lv.77）\0
1010492	u,肯特拉獸人前哨基地（Lv.77）\0
1010493	u,魯因城鎮公會\0
1010494	u,魯因城鎮神殿\0
1010495	u,魯因城鎮商店\0
1010496	u,亡者的森林入口\0
1010497	u,悲鳴的沼澤西方入口\0
1010498	u,遺忘神殿入口\0
1010499	u,遺忘神殿中央\0
1010500	u,克魯瑪入口\0
1010501	u,克魯瑪1樓\0
1010502	u,克魯瑪2樓\0
1010503	u,克魯瑪3樓\0
1010504	u,惡魔島入口\0
1010505	u,權能培訓場（西門）（Lv.83）\0
1010506	u,古魯丁競技場\0
1010507	u,奇岩競技場\0
1010508	u,安塔瑞斯洞窟入口\0
1010509	u,安塔瑞斯洞窟1樓\0
1010510	u,安塔瑞斯洞窟2樓\0
1010511	u,安塔瑞斯洞窟結界之橋\0
1010512	u,安塔瑞斯洞窟的心臟\0
1010513	u,寧靜平原東方\0
1010514	u,寧靜平原西方\0
1010515	u,細語平原東方\0
1010516	u,細語平原西方\0
1010517	u,伊娃的水中庭園入口\0
1010518	u,鱷魚島入口\0
1010519	u,鱷魚的白沙灘\0
1010520	u,鱷魚島北方\0
1010521	u,鱷魚島中央\0
1010522	u,伊娃的水中庭園2樓\0
1010523	u,伊娃的水中庭園3樓\0
1010524	u,伊娃的水中庭園4樓\0
1010525	u,伊娃的水中庭園5樓\0
1010526	u,伊娃的水中庭園內部\0
1010527	u,四大陵墓（Lv.83）\0
1010528	u,帝國之墓（Lv.80）\0
1010529	u,諸侯的聖壇（Lv.76）\0
1010530	u,諸神的熔爐入口（Lv.78）\0
1010531	u,諸神的熔爐上層\0
1010532	u,諸神的熔爐下層\0
1010533	u,亞爾古斯之壁入口\0
1010534	u,巴瑞卡賽勒諾斯部落\0
1010535	u,肯特拉獸人部落\0
1010536	u,溫泉地帶入口\0
1010537	u,猛獸放牧場（Lv.83）\0
1010538	u,聖者之谷入口\0
1010539	u,受詛咒的村莊\0
1010540	u,猛獸放牧場南方入口\0
1010541	u,猛獸放牧場東方\0
1010542	u,猛獸放牧場西方\0
1010543	u,悲鳴的沼澤東方\0
1010544	u,悲鳴的沼澤西方\0
1010545	u,悲鳴的沼澤中央\0
1010546	u,聖者之谷入口\0
1010547	u,亞丁方向的國境關口\0
1010548	u,歐瑞方向的國境關口\0
1010549	u,野獸的庭園（Lv.67）\0
1010550	u,死靈的關口（Lv.60）\0
1010551	u,裝填彈藥中。\0
1010552	u,整點時即可開始。\0
1010553	u,巨人洞穴入口（Lv.80）\0
1010554	u,巨人洞穴上層\0
1010555	u,巨人洞穴下層\0
1010556	u,不滅高原北部\0
1010557	u,精靈廢墟\0
1010558	u,歌唱的瀑布\0
1010559	u,說話之島西部(北邊)\0
1010560	u,精靈的地底要塞（Lv.10）\0
1010561	u,巡禮者寺院\0
1010562	u,古魯丁港口\0
1010563	u,席琳的庭園\0
1010564	u,黑魔法學院（Lv.10）\0
1010565	u,悲鳴的沼澤（Lv.66）\0
1010566	u,螞蟻洞窟（Lv.29）\0
1010567	u,惡魔島（Lv.45）\0
1010568	u,亞爾古斯之壁（Lv.68）\0
10105681	u,亞爾古斯之壁（百眼的祭壇）\0
1010569	u,惡靈巢穴（Lv.81）\0
1010570	u,冰雪商隊駐紮地\0
1010571	u,恥辱墓地（Lv.80）\0
1010572	u,掠奪的荒野（Lv.30）\0
1010573	u,帕比爾遺蹟（Lv.73）\0
1010574	u,修加特城鎮\0
1010575	u,沉默修道院（Lv.80）\0
1010576	u,沉默修道院後門\0
1010577	u,司塔卡拓巢穴（Lv.82）\0
1010578	u,你這傢伙還真大膽，竟敢侵犯我的領土！\0
1010579	u,愚蠢的傢伙！竟然還沒逃跑？！就讓你們瞧瞧我的厲害！\0
1010580	u,呼呼，瞧著吧！最終最後最強最惡的~~祕密武器將出擊啦！\0
1010581	u,不知天高地厚的傢伙！膽敢向我挑戰！\0
1010582	u,看來沒人敢再挑戰了。\0
1010583	u,呃，你們這些傢伙...走著瞧...\0
1010584	u,什麼嘛，是個窮光蛋啊，哼!\0
1010585	u,鏡之森林（Lv.40）\0
1010586	u,鏡之森林中心\0
1010587	u,寧靜平原（西方）\0
1010588	u,空中列車遺蹟（Lv.39）\0
1010589	u,黑暗精靈森林\0
1010590	u,黑暗精靈森林中心\0
1010591	u,盜墓者巢穴\0
1010592	u,亡者的森林（Lv.63）\0
1010593	u,亡者的森林中心\0
1010594	u,米索莉礦山（Lv.81）\0
1010595	u,米索莉礦山中心\0
1010596	u,廢棄的礦坑（Lv.10）\0
1010597	u,廢棄的礦坑中心\0
1010598	u,不滅高原西部\0
1010599	u,蜜蜂蜂窩（Lv.34）\0
1010600	u,聖者之谷（Lv.60）\0
1010601	u,聖者之谷中心\0
1010602	u,細語平原（東方）\0
1010603	u,試練洞窟（Lv.10）\0
1010604	u,席琳封印（Lv.95）\0
1010605	u,亞爾古斯之壁中心\0
1010606	u,鱷魚島中心\0
1010607	u,昂赫瀑布\0
1010608	u,精靈廢墟中心\0
1010609	u,溫泉地帶（Lv.73）\0
1010610	u,溫泉地帶中心\0
1010611	u,龍之谷中心\0
1010612	u,中立地帶（Lv.15）\0
1010613	u,中立地帶中心\0
1010614	u,克魯瑪沼澤（Lv.25）\0
1010615	u,克魯瑪沼澤中心\0
1010616	u,提瑪克前哨基地（Lv.40）\0
1010617	u,妖精谷中心\0
1010618	u,妖精谷（南方）（Lv.45）\0
1010619	u,妖精谷（北方）（Lv.45）\0
1010620	u,寒霜之湖\0
1010621	u,荒原（Lv.35）\0
1010622	u,荒原（西方）\0
1010647	u,不滅高原（Lv.8）\0
1010648	u,闇天使村莊\0
1010649	u,英魂之島 據點\0
1010650	u,黃金丘陵 據點\0
1010651	u,米密爾森林 據點\0
1010652	u,英魂之島港口（Lv.93）\0
